"CodeNum","CodeName","FullName","AC001A","AC002A","AC013A","AC004A","AC014A","AC014C","AC022A","AC024A","AC025A","AC077A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC142A","AC148A","AC152A","AC9964","AC9969","AC9974","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM101A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY019A","CY004A","CY9991","CY010A","CY9988","CY9999","DE001A","DP9999","DT004B","DT002A","EU002A","EU002B","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU052A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053A","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO023A","GO025B","GO025F","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA167A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE012A","NE020A","NE9999","NI152A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA9996","TA003A","TA004A","TA005A","TA9999","TE001A"
86,"llagi1998","",0,0,4.95413,0,0,0,0.366972,0,0,0,0,0,0.366972,0,0,0.183486,0,0,0,0,0,0,0,0,0,0,0.183486,0,0,0,0.366972,0,0,0,0,0,0,0.183486,0,0,0,0,0,0,0,8.44037,0,2.20183,0,0,0,0,0,0,1.46789,0,0,0,0,0,0,0,0,0,0,0.917431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733945,0,0,0,0,0.183486,0,0,2.93578,0,0,0.366972,0,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2844,4.77064,0,0,0,0,0.183486,0,0,0.183486,0,0,0,0,0,0,0,0.366972,0,0,0,1.65138,0,0,0,2.75229,0,0,0,0,0,0,0,0,2.75229,0,4.0367,0,1.2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183486,0,1.2844,0,0,0,0,0,0,0.183486,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05505,0,0,0,0,0,0,0.183486,0,0,0,0,0,0,0.183486,0,0,6.42202,0,0,0.183486,0,0,0,0,4.0367,0,0,0,0,0,0,0,0.550459,0,0,0,0,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5596,0,0,5.50459,0,0,0
87,"llagi1999","",0,0,0.211864,0,0,0,0.635593,0,0,0,0.423729,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11864,0,0,0,0,0,0,1.05932,0.211864,0,0,0,0,0,0,4.87288,0,1.27119,0,0,0,0,0,0,2.11864,0,0.847458,0,0.635593,0,0,0,0,0,0,1.05932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54237,1.48305,0,0,0,0,0,0,0,2.33051,0,0,4.87288,0.211864,0,0,0,0,0,0,0,0,0,0,0,0,0.423729,0,0,0.211864,0,0,0,19.9153,6.77966,0.211864,0,0.635593,0.211864,1.48305,0,0,0.847458,0,0,0,0,0,0,0,0,0,0,0,0.847458,0,0,0,0,0,0,0,0,0,0,0,0,2.33051,0,3.60169,0,0.211864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0,0.635593,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0.211864,0,4.66102,0.211864,0,0,0,0,0,0.211864,0,0,0,0,0,0.211864,0,0,0,1.05932,0,0,0,0,0,0,0,5.50847,0,0.211864,0,0.211864,0,0,0.847458,0,0,0,0,0,0,0.423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211864,0,0,0,0,0,0,0,0,13.3475,0,0,6.77966,0,0,0
88,"llagi2000","",0,0,1.65138,0,0,0.917431,1.10092,0,0,0,0.366972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2661,0,1.46789,0,0,0,0,0.366972,0,1.10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733945,0.183486,0,0,0,0,0,0,0,1.65138,0,0,0.917431,0,0,0,0,0,0,0,0,0.366972,0,0,0,0,0,0,0,0,0.550459,0,0.366972,16.6972,5.68807,0.366972,0,0,0,0.550459,3.30275,0,0.550459,0,0,0,0,0,0,0,0,0,0,0,0.550459,0,0,0,1.46789,0,0,0,0,0,0,0,0,3.30275,0,3.48624,0,0.550459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366972,0,4.40367,0.366972,0,0,0,0,0,0.183486,0,0,0,0,0,0,0,0,0,2.56881,0,0,0,0,0,0,0,6.97248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733945,0,0,0,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5596,0,0,3.85321,0,0,0
89,"llagi2001","",0,0,1.00806,0,0,0.403226,0.201613,0,0,0,0,0,0,0,0.201613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.129,0,1.6129,0,0,0,0,0,0,2.41935,0,0,0,0.201613,0,0,0,0,0,0,0.201613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6129,0.604839,0,0,0,0,0,0.604839,0,0.806452,0,0,1.00806,0,0,0,0,0.201613,0,0,0,0,0,0,0,0,0.403226,0,0,0,0,0,0,24.5968,3.22581,0,0,0,0,1.00806,0.604839,0,0.403226,0,0,0,0,0,0.201613,0,0,0,0,0,2.21774,0,0,0,1.00806,0,0,0,0,0,0,0,0,1.41129,0,2.01613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403226,0,0,0,0,0,0,0,0,0,0,0,0,0.403226,0,2.41935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02419,0,0.201613,0.604839,0,0,0,0,2.41935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806452,0.403226,0,0,0,0,0.201613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,3.02419,0,0,0
90,"llagi2002","",0,0,0,0,0,0,0.589391,0,0,0,0.392927,0,0,0,0,1.17878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392927,25.5403,0,1.37525,0,0,0,0,0,0,0.785855,0,0,0,0,0,0,0,0,0,0,0.785855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196464,0,0,2.35756,0,0,1.96464,0,0,0.196464,0,0,0,0,0,0,0,0,0,0,0.196464,0,0,0,0,0,0,18.664,2.1611,0.589391,0,0,0,0.589391,1.37525,0,0.589391,0,0,0,0,0,0,0,0.196464,0,0,0,0.589391,0,0,0,0.785855,0,0,0,0,0,0,0,0,5.50098,0,2.55403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53635,0,0,0,0,0,0,0.196464,0,0,0,0,0,0,0,0,0,7.07269,0,0,0,0,0,0,0,2.94695,0,0,0,0,0,0,0,0,0,0.196464,0,0,0,0.589391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196464,0,0,0,0,0.196464,0,12.9666,0,0,1.17878,0,0,0
91,"llagi2003","",0,0,0.601202,0,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00401,0,0,0,0,0,0,0.200401,0,0,0,0,0,0,0.601202,16.0321,0,1.60321,0,0,0,0,0,0,1.40281,0,0,0,0,0,0,0,0,0,0,0.801603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601202,0,0,0,0,0,0,0,0.801603,0,0,1.60321,0,0,0.400802,0,0,0,0,0,0,0,0,0,0,0.200401,0,0,0,0,0,0,20.4409,4.00802,0,0,0,0,0.400802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601202,0,0,0,0.601202,0,0,0,0,0,0,0,0,6.81363,0,3.00601,0,0,0,0,0,0,0,0.200401,0,0,0,0,0,0,0,0.200401,0,0.801603,0,0,0,0,0,0.200401,0.400802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41082,0,0,0,0,0,0,0,3.60721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200401,0.200401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0381,0,0,4.00802,0,0,0
92,"llagi2004","",0,0,0.162602,0,0,0.162602,1.46341,0,0,0,0.162602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97561,0,0.325203,0,0,0,0,0.325203,0,0,0,0,0,0,0,14.9593,0,2.60163,0,0,0,0,0,0,1.46341,0,0,0,0,0,0,0,0,0,0,1.46341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325203,0,0,0,0,0,0,0,0.813008,0,0,0.650407,0,0,0.325203,0,0,0,0,0,0,0,0,0,0,0.162602,0,0,0,0.162602,0,0,29.4309,4.22764,0.487805,0,0,0,1.46341,0.325203,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62602,0,0,0,2.43902,0,0,0,0,0,0,0,0,5.36585,0,4.22764,0.97561,0.162602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487805,0,0,0,0,0,0,0.325203,0,0.162602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62602,0,0,0,0,0,0,0,3.73984,0,0,0,0,0,0,0,0,0,0.162602,0,0,0,0.162602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1707,0,0,2.11382,0,0,0
93,"llagi2005","",0,0,0,0,0,0.601202,0.801603,0,0,0,0,0,0,0.400802,0,0.400802,0.200401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400802,0,0,0,0,0,0,0.400802,0,0,0,0,0,0,0,17.0341,0,3.00601,0,0,0,0,0,0,0.200401,0,0.200401,0,0,0,0,0,0,0,0,3.20641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400802,0,0,0,0,0,0,0,1.2024,0,0,0.801603,0,0,0.601202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200401,0,0,18.2365,5.01002,0,0,0,0,0.601202,2.40481,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00401,0,0,0,1.80361,0,0.400802,0,0,0,0,0,0,5.61122,0,2.80561,0.801603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200401,0,0.601202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200401,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00401,0,0,0.400802,0,0,0,0,6.81363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2325,0,0,2.40481,0,0,0
94,"mynach1991","",0,0,0.452489,0,0,0.226244,0.452489,0,0,0,0,0,0,0,0,0.452489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452489,0,0,0,0,0,0,0,0,0,0,0.452489,0.678733,4.52489,0.226244,2.0362,0,0.226244,0,0,0.678733,0,1.58371,0,0.452489,0,0,0,0,0,0,0,0,0.452489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452489,0.452489,0,0,0,0,0,0,0.226244,1.13122,0,0,1.80995,0.226244,0,9.27602,0,0,0,0,0,0,0.226244,0,0,0,0,0,0,0,0,0,0,6.78733,2.71493,0.226244,0,0,0,1.13122,0,0,0,1.13122,0,0,0.678733,0,0,0,0,0,0,0.678733,0.678733,0,0,0,8.1448,0,0,0,0,0,0,0,0,6.78733,0,0.452489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244,0,1.58371,0,0,0,0,0,0.226244,0.226244,0,0,0,0.226244,0,0,0,0,0,0,0,0,0,0,0,0,5.65611,0.452489,0,0,0.452489,0,0,0,0.226244,0,0,0.226244,0,0.226244,0,0,0,5.65611,0,0,0,0,0,0,0,16.9683,0,0,0,0,0.452489,0,0,0,0,0,0,0,0,0.226244,0,0,0,0,0,0,0,0,0.452489,0,0,0,0,0,0,0,0,0,0.226244,0,0,0,0,0,0,3.39367,0,0.452489,5.88235,0,0,0
95,"mynach1992","",0,0,1.03306,0,0,0.206612,0,0,0,0,0,0,0,0,0,0.206612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03306,0,0,0,0,0,0,0,0,0,0,0,0,1.8595,0.206612,2.06612,0,0,0,0,0,0,0.826446,0,0.206612,0,0,0,0,0,0.206612,0,0,0.619835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206612,0,0,0,0,0,0,0,0,0.206612,0.206612,1.03306,0,0,0.619835,0,0,15.7025,0,0,0.206612,0,0,0.206612,0,0,0,0,0,0,0,0.206612,0,0.413223,0,18.1818,3.09917,0.206612,0,0,0,1.65289,0,0,0.619835,0,0,0,0.206612,0,0,0,0,0,0,0,0.619835,0,0,0.206612,5.78512,0,0,0,0,0,0.619835,0,0,3.5124,0,1.23967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23967,0,1.23967,0,0,0,0.206612,0,0.826446,0.826446,0,0,0,0.619835,0,0,0,0,0,0,0,0,0,0,0.413223,0,8.05785,0,0,0.413223,0,0,0,0,0.206612,0,0,0,0,0,0,0,0,0.413223,0,0,0,0,0,0,0,15.0826,0,0,0,0,0,0,0.206612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44628,0.206612,0.206612,4.95868,0,0,0
96,"mynach1993","",0,0,1.63265,0.204082,0,0,0.612245,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0,0,0,0.612245,0,0,0,0,0,0,0,0,0,0,0,0,4.69388,0.612245,5.5102,0,0,0,0,0,0,1.02041,0,0.816327,0,0.204082,0,0,0,0,0,0,1.02041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0,0,0,0.204082,0.204082,2.85714,0,0,1.63265,0,0,4.69388,0,0,0.204082,0,0,0,0,0.204082,0,0,0,0,0,0,0.408163,1.22449,0.408163,11.8367,3.26531,0,0,0,0,0.612245,0,0,1.42857,0.408163,0,0,0,0,0,0,0,0,0,0,1.22449,0,0,0,8.97959,0,0.204082,0,0,0.612245,0,0,0,4.4898,0,0.612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0.408163,0,0,0,0,0,0.816327,0,0,0.204082,0.204082,0.612245,0,0,0,0,0,0,0,0,0,0,1.83673,0,5.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204082,0,0,0.612245,0,0,0,0,0.204082,0,0,19.7959,0,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0.408163,0,0,0,0,0,0,0,0.204082,0.204082,0,0,0,0,0,0,0,0,0.408163,0,0,0,0,0,0,2.04082,0,0.408163,1.22449,0.204082,0,0
97,"mynach1994","",0,0,0.788955,0.197239,0,0,0.591716,0,0,0,0,0,0,0,0,0.591716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77515,0,0,0,0,0,0,0.788955,0,0,0,0,0,2.95858,0,4.93097,0,0,0,0,0.197239,0,0.591716,0,1.57791,0,0,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0.197239,0,0,0,0,0,0,0,0,0.591716,0,0.394477,0,0,0.394477,0,0,2.36686,0,0,0.986193,0,0,6.70611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,1.18343,0,0,0,0,1.57791,0,0,0.197239,2.36686,0,0,0.394477,0,0,0,0,0,0,0,0.788955,0,0,0,8.6785,0,0,0,0,0,0.394477,0,0,4.93097,0,0.788955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788955,0,0.394477,0,0,0,0.197239,0,0,0.394477,0,0,0.197239,0.197239,0,0,0,0,0,0,0,0.197239,0,0,0.591716,0,10.4536,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986193,0,0,0,0,0,0,0,24.0631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,0,0.197239,0,0,0,0,0,0,0,0,0.591716,0,0,0,0,0,0,1.77515,0.197239,0.394477,1.57791,0,0,0
98,"mynach1995","",0,0,0.840336,0,0,0.210084,0.420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420168,0,0,0,0,0,0,0,1.05042,0,0,0.840336,0,0.210084,0,0,0,0,0,0,0.630252,0.630252,0,3.15126,0,0,0,0,0,0,1.47059,0,2.31092,0.210084,0,0,0,0,0,0,0,0.420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210084,0.420168,0,0,0,0,0.210084,0,0.210084,1.05042,0,0,0,0,0,11.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210084,18.0672,0.840336,0,0,0.420168,0,0.420168,0.630252,0,0.210084,1.68067,0,0,0,0,0,0,0,0,0,0,1.05042,0,0,0,6.51261,0,0,0,0,0,0,0,0,6.09244,0,0.420168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210084,0,0.210084,0,0.420168,0,0,0,0,0,0,0,0,0,0,0,0,8.40336,0.210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420168,0,0,0,0,0,0,0,0,0,0,1.89076,0,0.210084,2.31092,0,0,0
99,"mynach1996","",0,0,2.05128,0,0,0,0.17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17094,0,0,0,0.34188,0,0,0,0,0,0,0,0,0,0.512821,0,0,0,1.02564,0,0,0,0,0,0,11.2821,0,4.10256,0,0,0,0,0,0,0.683761,0,1.02564,0,0,0,0,0,0,0,0,0.17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683761,1.36752,0,0.34188,0,0,0,0,0,1.02564,0,0,1.02564,0,0,4.10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2821,3.4188,0,0,0,0,0.34188,0,0,0,1.02564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7094,4.78632,0,0,0,0,0,0,0,0,7.52137,0,4.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34188,0,1.02564,0,0,0,0,0,0.512821,0.34188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20513,0,0,0,0,0,0,0.512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34188,15.2137,0,0,0,0,0.683761,0,0,0,0,0,0,0,0,0.512821,0,0,0,0,0,0.17094,0,0,0.34188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05128,0,0.683761,4.44444,0,0,0
100,"mynach1997","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644122,1.61031,0,0,0,0,0,0,0,0,0.322061,0,0.322061,5.15298,0.322061,8.05153,0,0,0,0,0,0,1.28824,0,2.57649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54267,0,0,0.483092,0,0,15.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33977,0.644122,0,0,0,0,0,0,0,0,0.644122,0,0,0,0,0,0,0,0,0,0,1.28824,0,0,0,5.47504,0,0,0,0,0,0,0,0,7.72947,0,0.644122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966184,0,0,0,0,0,0,0,0,0.322061,0,0,0,0,0,0,0,0,0,0,0,0,0.966184,0,5.7971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12721,0,0,0,0,0,0,0,17.7134,0,0,0,0,0.644122,0,0,0,0,0,0,0,0,0.644122,0,0,0,0,0,0,0,0,0,0.322061,0,0,0,0,0.322061,0,0.161031,0,0,0,0,0,0,0,0,2.89855,0,1.28824,1.61031,0,0,0
101,"mynach1998","",0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0,0,0,0.192308,2.11538,0,3.07692,0,0,0,0,0.384615,0,0.384615,0,0.576923,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53846,0,0,0,0,0,8.26923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,14.6154,0.384615,0,0,0,0,0,0,0,0.192308,3.65385,0,0,0,0,0,0,0,0,0,0,1.53846,0,0,0,5.19231,0,0,0,0,0,0,0,0.192308,7.30769,0,0.576923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0,0,21.9231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576923,0,0,0,0,0,0,0.769231,0,0.961538,1.15385,0,0,0
102,"mynach1999","",0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18343,0,0,0.394477,0,0.197239,0,0,0,0,0,0,0,1.18343,0,2.76134,0,0,0,0,0.788955,0,0.788955,0,0.591716,0.197239,0,0,0,0,0,0,0,0.394477,0,0,0,0.197239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197239,0,0,0,0,0,1.57791,0,0,0,0,0,7.29783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6509,1.38067,0.197239,0,0,0,1.77515,0,0,0,1.18343,0,0,0,0,0,0,0,0,0,0,0.394477,0,0,0,3.74753,0,0,0,0,0,0,0,0,6.90335,0,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788955,0,0,0,0,0,0,0.394477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197239,0,14.5957,0.197239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33925,0,0.788955,0,0,0,0
103,"mynach2000","",0,0,0.95057,0,0,0,0.190114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37262,0,0,0,0,0,0,1.3308,0,0,0,0,0,4.94297,0,3.9924,0,0,0,0,0,0,1.52091,0,0.380228,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0,1.14068,0,0,0.760456,0,0,9.12548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190114,0,0,11.0266,2.47148,0,0,0,0,0,0,0,0.760456,0,0,0,0,0,0,0,0,0,0,0,0.570342,0,0,0,10.076,0,0,0,0,0,0,0,0,7.03422,0,1.52091,0.380228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0,0,0,0,0.95057,0,3.61217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380228,0,0,0,0,0,0,0,24.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0.380228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61217,0,0.760456,2.28137,0,0,0
104,"mynach2001","",0,0,0.4158,0,0,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8711,0,0,0,0,0,0,0,0,2.9106,0,2.9106,0.4158,0,0,0,0.2079,0,1.0395,0,0.623701,0,0,0,0,0,0,0,0,0.2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0395,0,0,1.0395,0,0,7.27651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6424,4.158,0,0,0,0,0,0.2079,0,0,0.623701,0,0,0,0,0,0,0,0,0,0,0.831601,0,0,0,4.7817,0,0,0,0,0,0,0,0,6.02911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623701,0,1.6632,0,0,0,0,0,0,1.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831601,0,10.8108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2079,0,0,0,0,0,0,0,29.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3264,0,0,3.3264,0,0,0
