AMPHCODE,Year,TaxonCode,Abun
MYN,2001,BR001A,14
MYN,2001,BR006A,14
MYN,2001,BR9997,2
MYN,2001,CM004A,1
MYN,2001,CM010A,5
MYN,2001,CM014A,3
MYN,2001,CM048A,1
MYN,2001,EU009A,5
MYN,2001,EU011A,5
MYN,2001,EU015A,35
MYN,2001,EU047A,56
MYN,2001,EU048A,20
MYN,2001,EU051B,1
MYN,2001,EU057A,3
MYN,2001,EU9999,4
MYN,2001,FR005D,23
MYN,2001,FU002B,29
MYN,2001,NA003B,3
MYN,2001,NA006A,8
MYN,2001,NA033A,5
MYN,2001,NA135A,4
MYN,2001,NA156A,52
MYN,2001,NI005A,1
MYN,2001,PE002A,140
MYN,2001,PI022B,2
MYN,2001,TA001A,16
MYN,2001,TA004A,16
MYN,2002,AC013A,2
MYN,2002,AC014C,3
MYN,2002,AC022A,5
MYN,2002,AC046A,3
MYN,2002,AU004D,12
MYN,2002,AU9999,1
MYN,2002,BR001A,8
MYN,2002,BR006A,21
MYN,2002,CM004A,2
MYN,2002,CM010A,5
MYN,2002,CM014A,4
MYN,2002,EU009A,4
MYN,2002,EU015A,84
MYN,2002,EU040A,1
MYN,2002,EU047A,92
MYN,2002,EU048A,4
MYN,2002,EU051A,1
MYN,2002,EU056A,1
MYN,2002,EU057A,22
MYN,2002,EU9999,8
MYN,2002,FR002C,1
MYN,2002,FR005D,12
MYN,2002,FU002B,31
MYN,2002,FU002F,1
MYN,2002,NA006A,6
MYN,2002,NA033A,2
MYN,2002,NA140A,1
MYN,2002,NA156A,47
MYN,2002,NI005A,4
MYN,2002,PE002A,89
MYN,2002,PI022B,1
MYN,2002,PI9999,3
MYN,2002,TA001A,11
MYN,2002,TA003A,9
MYN,2002,TA004A,12
MYN,2003,AC013A,1
MYN,2003,AC022A,3
MYN,2003,AU004D,21
MYN,2003,AU005J,5
MYN,2003,BR001A,4
MYN,2003,BR003A,3
MYN,2003,BR006A,30
MYN,2003,CM010A,6
MYN,2003,CM014A,10
MYN,2003,CM048A,3
MYN,2003,EU002B,1
MYN,2003,EU009A,6
MYN,2003,EU011A,1
MYN,2003,EU015A,95
MYN,2003,EU020A,1
MYN,2003,EU047A,44
MYN,2003,EU048A,4
MYN,2003,EU051A,4
MYN,2003,EU056A,2
MYN,2003,EU057A,7
MYN,2003,EU9999,1
MYN,2003,FR005D,21
MYN,2003,FR9999,18
MYN,2003,FU002B,30
MYN,2003,NA003B,1
MYN,2003,NA006A,2
MYN,2003,NA033A,5
MYN,2003,NA156A,38
MYN,2003,NI005A,2
MYN,2003,PE002A,91
MYN,2003,PI022B,1
MYN,2003,SU006A,3
MYN,2003,TA003A,33
MYN,2003,TA004A,22
NAGA,1991,AC014B,20
NAGA,1991,AC014C,15
NAGA,1991,AC022A,146
NAGA,1991,AC028A,1
NAGA,1991,AC034A,1
NAGA,1991,AC042A,2
NAGA,1991,AC046A,1
NAGA,1991,AC048A,4
NAGA,1991,AC9975,3
NAGA,1991,AU004A,1
NAGA,1991,AU004B,4
NAGA,1991,AU004D,28
NAGA,1991,AU005D,3
NAGA,1991,AU005E,93
NAGA,1991,AU010A,3
NAGA,1991,AU010B,4
NAGA,1991,BR001A,3
NAGA,1991,BR006A,3
NAGA,1991,CM010A,4
NAGA,1991,CM014A,6
NAGA,1991,CM017A,2
NAGA,1991,CM031A,1
NAGA,1991,CM048A,2
NAGA,1991,DT002A,2
NAGA,1991,EU002B,1
NAGA,1991,EU002C,1
NAGA,1991,EU004A,1
NAGA,1991,EU009A,6
NAGA,1991,EU011A,4
NAGA,1991,EU015A,1
NAGA,1991,EU047A,51
NAGA,1991,EU049A,1
NAGA,1991,EU051A,1
NAGA,1991,EU9961,1
NAGA,1991,FR002A,3
NAGA,1991,FR002C,6
NAGA,1991,FR005D,7
NAGA,1991,FU002B,3
NAGA,1991,NA006B,1
NAGA,1991,NA044A,1
NAGA,1991,NA156A,1
NAGA,1991,NA9963,2
NAGA,1991,NE003A,1
NAGA,1991,NE006A,2
NAGA,1991,NE020A,1
NAGA,1991,PE002A,9
NAGA,1991,PI022B,6
NAGA,1991,SU004A,1
NAGA,1991,TA001A,4
NAGA,1991,TA005A,1
NAGA,1993,AC001A,1
NAGA,1993,AC013A,2
NAGA,1993,AC014B,24
NAGA,1993,AC014C,12
NAGA,1993,AC022A,189
NAGA,1993,AC028A,3
NAGA,1993,AC9975,5
NAGA,1993,AC9996,3
NAGA,1993,AC9999,2
NAGA,1993,AU004B,3
NAGA,1993,AU004D,32
NAGA,1993,AU005E,72
NAGA,1993,AU010B,4
NAGA,1993,AU9990,4
NAGA,1993,BR001A,1
NAGA,1993,BR006A,11
NAGA,1993,CM010A,3
NAGA,1993,CM014A,5
NAGA,1993,CM048A,2
NAGA,1993,DT002A,2
NAGA,1993,EU002B,1
NAGA,1993,EU009A,6
NAGA,1993,EU015A,4
NAGA,1993,EU045A,2
NAGA,1993,EU047A,25
NAGA,1993,EU049A,1
NAGA,1993,EU051B,3
NAGA,1993,EU056A,6
NAGA,1993,EU9951,2
NAGA,1993,EU9961,3
NAGA,1993,EU9999,7
NAGA,1993,FR005D,7
NAGA,1993,FR007A,2
NAGA,1993,FU002B,2
NAGA,1993,FU002F,4
NAGA,1993,GO006C,1
NAGA,1993,NA003B,1
NAGA,1993,NA006A,2
NAGA,1993,NA044A,4
NAGA,1993,NA046A,2
NAGA,1993,NA133A,1
NAGA,1993,NE003C,2
NAGA,1993,PE002A,8
NAGA,1993,PI007A,1
NAGA,1993,PI015A,1
NAGA,1993,PI022B,3
NAGA,1993,PI023A,1
NAGA,1993,PI9999,3
NAGA,1993,SU004A,1
NAGA,1993,TA001A,9
NAGA,1994,AC004A,1
NAGA,1994,AC013A,1
NAGA,1994,AC014B,25
NAGA,1994,AC014C,8
NAGA,1994,AC022A,246
NAGA,1994,AC028A,1
NAGA,1994,AC042A,2
NAGA,1994,AC048A,3
NAGA,1994,AC9975,2
NAGA,1994,AC9996,1
NAGA,1994,AU004B,3
NAGA,1994,AU004D,14
NAGA,1994,AU005E,41
NAGA,1994,AU010B,5
NAGA,1994,AU9990,1
NAGA,1994,BR001A,2
NAGA,1994,BR006A,8
NAGA,1994,CM010A,7
NAGA,1994,CM014A,7
NAGA,1994,CM017A,1
NAGA,1994,CM020A,1
NAGA,1994,DT002A,4
NAGA,1994,EU002A,1
NAGA,1994,EU002E,1
NAGA,1994,EU009A,5
NAGA,1994,EU015A,4
NAGA,1994,EU040A,1
NAGA,1994,EU047A,18
NAGA,1994,EU056A,20
NAGA,1994,EU9961,8
NAGA,1994,EU9999,4
NAGA,1994,FR005A,1
NAGA,1994,FR005D,3
NAGA,1994,FR007A,5
NAGA,1994,FU002B,2
NAGA,1994,NA006A,2
NAGA,1994,NA032A,1
NAGA,1994,NA033A,1
NAGA,1994,NA044A,2
NAGA,1994,NA160A,1
NAGA,1994,NE003C,2
NAGA,1994,PE002A,3
NAGA,1994,PI015A,1
NAGA,1994,PI022B,8
NAGA,1994,SA001B,1
NAGA,1994,TA001A,3
NAGA,1994,TA004A,1
NAGA,1995,AC013A,2
NAGA,1995,AC014B,6
NAGA,1995,AC014C,32
NAGA,1995,AC022A,225
NAGA,1995,AC046A,2
NAGA,1995,AC048A,2
NAGA,1995,AC9975,5
NAGA,1995,AU005E,131
NAGA,1995,AU010A,4
NAGA,1995,AU010B,5
NAGA,1995,AU9999,3
NAGA,1995,BR006A,4
NAGA,1995,CM010A,3
NAGA,1995,CM014A,7
NAGA,1995,CM017A,2
NAGA,1995,CM048A,2
NAGA,1995,EU002C,2
NAGA,1995,EU009A,11
NAGA,1995,EU011A,4
NAGA,1995,EU015A,4
NAGA,1995,EU047A,29
NAGA,1995,EU048A,2
NAGA,1995,EU056A,2
NAGA,1995,EU9961,4
NAGA,1995,EU9999,2
NAGA,1995,FU002F,1
NAGA,1995,NA006A,3
NAGA,1995,NA044A,4
NAGA,1995,NA160A,1
NAGA,1995,NA167A,1
NAGA,1995,NA9999,1
NAGA,1995,NE020A,1
NAGA,1995,PE002A,2
NAGA,1995,PI022B,8
NAGA,1995,PI9999,2
NAGA,1995,SU005A,1
NAGA,1995,SU006A,4
NAGA,1995,TA001A,7
NAGA,1995,TA003A,3
NAGA,1995,TA003B,1
NAGA,1995,TA004A,1
NAGA,1996,AC013A,2
NAGA,1996,AC014B,14
NAGA,1996,AC014C,12
NAGA,1996,AC022A,249
NAGA,1996,AC042A,4
NAGA,1996,AC048A,4
NAGA,1996,AC9975,2
NAGA,1996,AU004D,8
NAGA,1996,AU005E,46
NAGA,1996,AU010B,6
NAGA,1996,BR001A,6
NAGA,1996,BR006A,2
NAGA,1996,CM010A,4
NAGA,1996,CM014A,2
NAGA,1996,CM017A,4
NAGA,1996,CM048A,1
NAGA,1996,DT002A,4
NAGA,1996,EU002A,1
NAGA,1996,EU002E,2
NAGA,1996,EU009A,8
NAGA,1996,EU011A,4
NAGA,1996,EU015A,2
NAGA,1996,EU047A,22
NAGA,1996,EU051A,1
NAGA,1996,EU9961,2
NAGA,1996,FR005D,24
NAGA,1996,FR010A,4
NAGA,1996,FU002F,4
NAGA,1996,NA006A,5
NAGA,1996,NA044A,2
NAGA,1996,NA140A,1
NAGA,1996,NA9968,2
NAGA,1996,PE002A,4
NAGA,1996,PI011A,1
NAGA,1996,PI022B,6
NAGA,1996,PI9999,1
NAGA,1996,SA001B,2
NAGA,1996,SU005A,4
NAGA,1996,TA001A,6
NAGA,1997,AC013A,5
NAGA,1997,AC014B,37
NAGA,1997,AC014C,8
NAGA,1997,AC022A,174
NAGA,1997,AC028A,1
NAGA,1997,AC044A,2
NAGA,1997,AC9968,68
NAGA,1997,AU004D,29
NAGA,1997,AU005E,70
NAGA,1997,AU010A,1
NAGA,1997,BR001A,5
NAGA,1997,BR006A,2
NAGA,1997,CM010A,1
NAGA,1997,CM014A,5
NAGA,1997,CM017A,1
NAGA,1997,CM048A,1
NAGA,1997,CM9999,1
NAGA,1997,EU009A,3
NAGA,1997,EU015A,2
NAGA,1997,EU047A,45
NAGA,1997,EU048A,1
NAGA,1997,EU049D,1
NAGA,1997,EU056A,3
NAGA,1997,EU9965,1
NAGA,1997,EU9999,4
NAGA,1997,FR005D,5
NAGA,1997,FR007A,1
NAGA,1997,FU002B,5
NAGA,1997,FU002F,3
NAGA,1997,NA006A,2
NAGA,1997,NA036A,1
NAGA,1997,NA044A,1
NAGA,1997,NA140A,1
NAGA,1997,NE9999,1
NAGA,1997,PE002A,13
NAGA,1997,PI016A,1
NAGA,1997,PI018A,1
NAGA,1997,PI022B,1
NAGA,1997,SU005A,2
NAGA,1997,SU006A,1
NAGA,1997,TA001A,6
NAGA,1998,AC013A,3
NAGA,1998,AC014B,63
NAGA,1998,AC014C,21
NAGA,1998,AC022A,180
NAGA,1998,AC028A,2
NAGA,1998,AC048A,7
NAGA,1998,AC134A,3
NAGA,1998,AC9968,27
NAGA,1998,AU004D,46
NAGA,1998,AU005E,90
NAGA,1998,BR001A,6
NAGA,1998,BR006A,1
NAGA,1998,CM010A,3
NAGA,1998,CM014A,3
NAGA,1998,EU002B,6
NAGA,1998,EU009A,18
NAGA,1998,EU015A,2
NAGA,1998,EU047A,16
NAGA,1998,EU048A,8
NAGA,1998,EU049A,1
NAGA,1998,EU051B,1
NAGA,1998,EU9961,2
NAGA,1998,EU9999,7
NAGA,1998,FR005D,7
NAGA,1998,FU002B,4
NAGA,1998,FU002F,6
NAGA,1998,NA006A,3
NAGA,1998,NA032A,1
NAGA,1998,NA044A,2
NAGA,1998,NA115A,1
NAGA,1998,NA167A,1
NAGA,1998,NA9999,1
NAGA,1998,PE002A,12
NAGA,1998,PI016A,2
NAGA,1998,PI022B,3
NAGA,1998,PI9999,2
NAGA,1998,TA001A,11
NAGA,1998,TA004A,1
NAGA,1999,AC013A,2
NAGA,1999,AC014B,29
NAGA,1999,AC014C,12
NAGA,1999,AC022A,107
NAGA,1999,AC046A,1
NAGA,1999,AC9975,5
NAGA,1999,AC9999,2
NAGA,1999,AU004A,2
NAGA,1999,AU004B,12
NAGA,1999,AU004D,19
NAGA,1999,AU005E,220
NAGA,1999,AU010B,5
NAGA,1999,BR001A,5
NAGA,1999,BR006A,2
NAGA,1999,CM010A,8
NAGA,1999,CM014A,4
NAGA,1999,CM017A,7
NAGA,1999,CM048A,1
NAGA,1999,EU002A,2
NAGA,1999,EU002C,3
NAGA,1999,EU009A,3
NAGA,1999,EU011A,3
NAGA,1999,EU045A,1
NAGA,1999,EU047A,14
NAGA,1999,EU049D,4
NAGA,1999,EU9961,1
NAGA,1999,FR005D,7
NAGA,1999,FU002B,1
NAGA,1999,FU002F,5
NAGA,1999,GO004A,1
NAGA,1999,NA006A,5
NAGA,1999,NA044A,2
NAGA,1999,NE003C,3
NAGA,1999,NE004A,2
NAGA,1999,NE006A,1
NAGA,1999,PE002A,5
NAGA,1999,PI022B,8
NAGA,1999,SU004A,1
NAGA,1999,SU006A,1
NAGA,1999,TA001A,30
NAGA,2000,AC014B,37
NAGA,2000,AC014C,38
NAGA,2000,AC022A,147
NAGA,2000,AC028A,2
NAGA,2000,AC044A,9
NAGA,2000,AC9968,28
NAGA,2000,AC9975,3
NAGA,2000,AU004D,15
NAGA,2000,AU005E,154
NAGA,2000,AU010A,14
NAGA,2000,AU9999,1
NAGA,2000,BR001A,4
NAGA,2000,BR006A,6
NAGA,2000,CM017A,2
NAGA,2000,EU009A,6
NAGA,2000,EU011A,2
NAGA,2000,EU015A,3
NAGA,2000,EU047A,16
NAGA,2000,EU048A,1
NAGA,2000,EU049A,2
NAGA,2000,EU9963,1
NAGA,2000,EU9999,3
NAGA,2000,FR005D,12
NAGA,2000,FU002B,9
NAGA,2000,FU002F,3
NAGA,2000,NA003B,1
NAGA,2000,NA032A,1
NAGA,2000,NA167A,4
NAGA,2000,PE002A,9
NAGA,2000,PI022B,10
NAGA,2000,PI023A,2
NAGA,2000,ST010A,20
NAGA,2000,SU006A,3
NAGA,2000,TA001A,5
NAGA,2001,AC013A,1
NAGA,2001,AC014B,35
NAGA,2001,AC014C,26
NAGA,2001,AC022A,171
NAGA,2001,AC042A,3
NAGA,2001,AC048A,5
NAGA,2001,AU004D,57
NAGA,2001,AU005E,123
NAGA,2001,BR001A,1
NAGA,2001,BR006A,2
NAGA,2001,CM010A,5
NAGA,2001,CM017A,4
NAGA,2001,CM048A,2
NAGA,2001,EU009A,1
NAGA,2001,EU015A,4
NAGA,2001,EU047A,16
NAGA,2001,EU048A,3
NAGA,2001,EU051B,2
NAGA,2001,EU056A,2
NAGA,2001,EU9961,1
NAGA,2001,FU002B,3
NAGA,2001,FU002F,2
NAGA,2001,GO003A,1
NAGA,2001,NA036A,3
NAGA,2001,NA9999,1
NAGA,2001,NE9999,2
NAGA,2001,PI022B,11
NAGA,2001,SU006A,2
NAGA,2001,TA001A,11
NAGA,2002,AC001A,1
NAGA,2002,AC013A,2
NAGA,2002,AC014B,16
NAGA,2002,AC014C,5
NAGA,2002,AC022A,135
NAGA,2002,AC028A,2
NAGA,2002,AC042A,1
NAGA,2002,AC048A,4
NAGA,2002,AU004B,2
NAGA,2002,AU004D,28
NAGA,2002,AU005E,191
NAGA,2002,AU023A,15
NAGA,2002,BR006A,3
NAGA,2002,CM014A,4
NAGA,2002,EU002E,2
NAGA,2002,EU009A,3
NAGA,2002,EU015A,1
NAGA,2002,EU047A,44
NAGA,2002,EU048A,9
NAGA,2002,EU051B,5
NAGA,2002,EU9999,6
NAGA,2002,FR005A,1
NAGA,2002,FR9999,2
NAGA,2002,FU002B,7
NAGA,2002,FU002F,2
NAGA,2002,NA167A,3
NAGA,2002,PE002A,6
NAGA,2002,PI022B,8
NAGA,2002,PI9999,1
NAGA,2002,TA001A,12
NAGA,2002,TA003B,1
NAGA,2003,AC014B,9
NAGA,2003,AC014C,18
NAGA,2003,AC022A,153
NAGA,2003,AC028A,2
NAGA,2003,AC046A,2
NAGA,2003,AC048A,12
NAGA,2003,AU004D,25
NAGA,2003,AU005E,128
NAGA,2003,AU010A,5
NAGA,2003,AU032A,1
NAGA,2003,AU9999,1
NAGA,2003,BR006A,7
NAGA,2003,CM010A,6
NAGA,2003,EU002B,2
NAGA,2003,EU009A,11
NAGA,2003,EU011A,6
NAGA,2003,EU047A,73
NAGA,2003,EU048A,2
NAGA,2003,EU049A,1
NAGA,2003,EU051B,9
NAGA,2003,EU056A,4
NAGA,2003,EU9999,4
NAGA,2003,FR005A,4
NAGA,2003,FR005D,3
NAGA,2003,FR007A,1
NAGA,2003,FU002B,6
NAGA,2003,FU002F,1
NAGA,2003,NA044A,2
NAGA,2003,NE9999,2
NAGA,2003,PE002A,1
NAGA,2003,PI022B,3
NAGA,2003,TA001A,14
NAGA,2003,TA004A,3
NARR,1991,AC022A,1
NARR,1991,AC9999,4
NARR,1991,BR001A,5
NARR,1991,BR003A,1
NARR,1991,BR006A,27
NARR,1991,CM010A,16
NARR,1991,CM017A,4
NARR,1991,EU002A,2
NARR,1991,EU002B,1
NARR,1991,EU007A,3
NARR,1991,EU009A,6
NARR,1991,EU011A,14
NARR,1991,EU014A,42
NARR,1991,EU015A,1
NARR,1991,EU027A,2
NARR,1991,EU040A,2
NARR,1991,EU045A,1
NARR,1991,EU047A,801
NARR,1991,EU048A,39
NARR,1991,EU049A,6
NARR,1991,EU049B,5
NARR,1991,EU051B,1
NARR,1991,EU056A,2
NARR,1991,EU9961,2
NARR,1991,EU9965,9
NARR,1991,EU9999,2
NARR,1991,FR005D,1
NARR,1991,FU002B,87
NARR,1991,FU002F,7
NARR,1991,NA006A,2
NARR,1991,NA099A,1
NARR,1991,NA156A,10
NARR,1991,NA158A,10
NARR,1991,NA167A,106
NARR,1991,NE003C,13
NARR,1991,NE020A,5
NARR,1991,PE002A,3
NARR,1991,PI011A,6
NARR,1991,PI018A,16
NARR,1991,PI019A,2
NARR,1991,PI030A,1
NARR,1991,PI9995,4
NARR,1991,PI9999,3
NARR,1991,SA001A,1
NARR,1991,SP002A,2
NARR,1991,SU004A,1
NARR,1991,SU006A,6
NARR,1991,SU016A,2
NARR,1991,TA001A,8
NARR,1991,TA003A,115
NARR,1991,TA003B,10
NARR,1991,TA004A,112
NARR,1991,TA005A,1
NARR,1992,AC022A,4
NARR,1992,BR001A,1
NARR,1992,BR003A,1
NARR,1992,BR006A,20
NARR,1992,CM004A,1
NARR,1992,CM010A,2
NARR,1992,CM017A,2
NARR,1992,EU007A,4
NARR,1992,EU009A,3
NARR,1992,EU011A,3
NARR,1992,EU014A,12
NARR,1992,EU015A,1
NARR,1992,EU040A,1
NARR,1992,EU047A,223
NARR,1992,EU048A,21
NARR,1992,EU049A,4
NARR,1992,EU049D,1
NARR,1992,EU051B,3
NARR,1992,EU056A,3
NARR,1992,EU9999,10
NARR,1992,FU002B,35
NARR,1992,FU002F,3
NARR,1992,NA158A,5
NARR,1992,NA167A,16
NARR,1992,NE9999,1
NARR,1992,PE002A,7
NARR,1992,PI018A,1
NARR,1992,PI022B,1
NARR,1992,PI023A,2
NARR,1992,PI9999,5
NARR,1992,TA001A,8
NARR,1992,TA003A,60
NARR,1992,TA004A,65
NARR,1993,AU005B,1
NARR,1993,BR003A,2
NARR,1993,BR006A,17
NARR,1993,CM010A,4
NARR,1993,CM014A,2
NARR,1993,CM017A,2
NARR,1993,EU002A,3
NARR,1993,EU007A,5
NARR,1993,EU009A,3
NARR,1993,EU011A,4
NARR,1993,EU014A,20
NARR,1993,EU029A,1
NARR,1993,EU040A,1
NARR,1993,EU045A,1
NARR,1993,EU047A,92
NARR,1993,EU048A,14
NARR,1993,EU049A,3
NARR,1993,EU051A,1
NARR,1993,EU051B,3
NARR,1993,EU056A,7
NARR,1993,EU9961,4
NARR,1993,EU9965,7
NARR,1993,EU9999,4
NARR,1993,FU002B,66
NARR,1993,FU002F,2
NARR,1993,NA033A,3
NARR,1993,NA156A,1
NARR,1993,NA158A,20
NARR,1993,NA167A,59
NARR,1993,NE003C,1
NARR,1993,NE020A,1
NARR,1993,PE002A,5
NARR,1993,PI011A,4
NARR,1993,PI018A,7
NARR,1993,SP002A,2
NARR,1993,SU006A,1
NARR,1993,TA001A,8
NARR,1993,TA003A,69
NARR,1993,TA003B,13
NARR,1993,TA004A,74
NARR,1994,AC022A,1
NARR,1994,BR003A,3
NARR,1994,BR006A,15
NARR,1994,CM010A,7
NARR,1994,CM017A,3
NARR,1994,CM048A,1
NARR,1994,EU002A,2
NARR,1994,EU002E,4
NARR,1994,EU007A,4
NARR,1994,EU009A,6
NARR,1994,EU011A,9
NARR,1994,EU014A,16
NARR,1994,EU015A,3
NARR,1994,EU015B,1
NARR,1994,EU040A,1
NARR,1994,EU047A,97
NARR,1994,EU048A,24
NARR,1994,EU049A,2
NARR,1994,EU051B,1
NARR,1994,EU056A,6
NARR,1994,EU9961,2
NARR,1994,EU9965,3
NARR,1994,EU9999,7
NARR,1994,FU002B,69
NARR,1994,FU002F,3
NARR,1994,GO003A,1
NARR,1994,NA014A,1
NARR,1994,NA032A,1
NARR,1994,NA033A,1
NARR,1994,NA099A,1
NARR,1994,NA158A,7
NARR,1994,NA167A,45
NARR,1994,NE003C,1
NARR,1994,NE020A,1
NARR,1994,PE002A,1
NARR,1994,PI011A,4
NARR,1994,PI015A,2
NARR,1994,PI017A,1
NARR,1994,PI018A,11
NARR,1994,PI023A,2
NARR,1994,PI9999,1
NARR,1994,SP002A,1
NARR,1994,SU006A,1
NARR,1994,TA001A,7
NARR,1994,TA003A,62
NARR,1994,TA003B,4
NARR,1994,TA004A,86
NARR,1995,AC022A,2
NARR,1995,BR001A,1
NARR,1995,BR003A,1
NARR,1995,BR006A,13
NARR,1995,CM010A,11
NARR,1995,CM017A,3
NARR,1995,EU009A,6
NARR,1995,EU011A,12
NARR,1995,EU014A,16
NARR,1995,EU015A,2
NARR,1995,EU015B,3
NARR,1995,EU047A,67
NARR,1995,EU048A,18
NARR,1995,EU9961,3
NARR,1995,EU9965,2
NARR,1995,EU9999,1
NARR,1995,FR9991,2
NARR,1995,FU002B,51
NARR,1995,FU002F,7
NARR,1995,NA006A,1
NARR,1995,NA158A,10
NARR,1995,NA167A,55
NARR,1995,NI005A,1
NARR,1995,PE002A,4
NARR,1995,PI008A,1
NARR,1995,PI011A,6
NARR,1995,PI015A,1
NARR,1995,PI018A,6
NARR,1995,PI020A,1
NARR,1995,SU006A,2
NARR,1995,TA003A,64
NARR,1995,TA003B,9
NARR,1995,TA004A,75
NARR,1995,TA005A,6
NARR,1996,BR003A,7
NARR,1996,BR006A,24
NARR,1996,CM010A,4
NARR,1996,CM017A,1
NARR,1996,CM048A,1
NARR,1996,CY006A,1
NARR,1996,EU007A,3
NARR,1996,EU009A,8
NARR,1996,EU011A,9
NARR,1996,EU014A,13
NARR,1996,EU015A,1
NARR,1996,EU040A,1
NARR,1996,EU045A,1
NARR,1996,EU047A,97
NARR,1996,EU048A,30
NARR,1996,EU049B,1
NARR,1996,EU056A,5
NARR,1996,EU9962,1
NARR,1996,EU9965,3
NARR,1996,FR010A,1
NARR,1996,FR9991,3
NARR,1996,FU002B,49
NARR,1996,FU002F,1
NARR,1996,NA039A,1
NARR,1996,NA099A,1
NARR,1996,NA158A,16
NARR,1996,NA167A,50
NARR,1996,NE020A,3
NARR,1996,PE002A,6
NARR,1996,PI011A,5
NARR,1996,PI015A,1
NARR,1996,PI018A,5
NARR,1996,PI9999,1
NARR,1996,SP002A,1
NARR,1996,SU005A,1
NARR,1996,TA001A,9
NARR,1996,TA003A,57
NARR,1996,TA003B,7
NARR,1996,TA004A,54
NARR,1998,AC028A,1
NARR,1998,BR001A,1
NARR,1998,BR003A,2
NARR,1998,BR006A,17
NARR,1998,BR9997,2
NARR,1998,CM010A,2
NARR,1998,EU009A,4
NARR,1998,EU014A,16
NARR,1998,EU015A,1
NARR,1998,EU045A,1
NARR,1998,EU047A,100
NARR,1998,EU048A,26
NARR,1998,EU049A,1
NARR,1998,EU051B,3
NARR,1998,EU9965,1
NARR,1998,EU9999,4
NARR,1998,FR007A,2
NARR,1998,FU002B,94
NARR,1998,FU002F,12
NARR,1998,NA156A,1
NARR,1998,NA158A,13
NARR,1998,NA167A,61
NARR,1998,NA9999,1
NARR,1998,PE002A,2
NARR,1998,PI018A,2
NARR,1998,PI9999,5
NARR,1998,TA001A,11
NARR,1998,TA003A,57
NARR,1998,TA003B,1
NARR,1998,TA004A,60
NARR,1999,AC022A,1
NARR,1999,BR003A,1
NARR,1999,BR006A,20
NARR,1999,CM004A,1
NARR,1999,CM010A,2
NARR,1999,CM017A,1
NARR,1999,EU007A,3
NARR,1999,EU009A,6
NARR,1999,EU011A,18
NARR,1999,EU014A,14
NARR,1999,EU040A,3
NARR,1999,EU047A,111
NARR,1999,EU048A,46
NARR,1999,EU049A,2
NARR,1999,EU051A,7
NARR,1999,EU056A,6
NARR,1999,EU9999,4
NARR,1999,FU002B,56
NARR,1999,FU002F,13
NARR,1999,NA006A,2
NARR,1999,NA046A,1
NARR,1999,NA156A,4
NARR,1999,NA158A,12
NARR,1999,NA167A,54
NARR,1999,PE002A,2
NARR,1999,PI9999,2
NARR,1999,SU006A,9
NARR,1999,TA001A,7
NARR,1999,TA003A,108
NARR,1999,TA003B,4
NARR,1999,TA004A,65
NARR,2000,AC022A,2
NARR,2000,BR003A,3
NARR,2000,BR006A,19
NARR,2000,CM010A,5
NARR,2000,EU002A,1
NARR,2000,EU007A,3
NARR,2000,EU009A,2
NARR,2000,EU011A,10
NARR,2000,EU014A,13
NARR,2000,EU015A,3
NARR,2000,EU047A,82
NARR,2000,EU048A,21
NARR,2000,EU049A,1
NARR,2000,EU051B,10
NARR,2000,EU9999,8
NARR,2000,FR9991,4
NARR,2000,FU002B,50
NARR,2000,FU002F,7
NARR,2000,NA006A,2
NARR,2000,NA156A,3
NARR,2000,NA158A,13
NARR,2000,NA167A,47
NARR,2000,NE9999,3
NARR,2000,PE002A,9
NARR,2000,PI018A,3
NARR,2000,PI022B,6
NARR,2000,PI023A,2
NARR,2000,PI9999,1
NARR,2000,TA001A,20
NARR,2000,TA003A,88
NARR,2000,TA003B,3
NARR,2000,TA004A,60
NARR,2001,AC022A,2
NARR,2001,AU010A,1
NARR,2001,BR001A,2
NARR,2001,BR006A,15
NARR,2001,EU002B,5
NARR,2001,EU007A,1
NARR,2001,EU009A,3
NARR,2001,EU011A,22
NARR,2001,EU014A,5
NARR,2001,EU015A,3
NARR,2001,EU047A,135
NARR,2001,EU048A,16
NARR,2001,EU049A,2
NARR,2001,EU051A,1
NARR,2001,EU051B,11
NARR,2001,EU056A,1
NARR,2001,EU9999,4
NARR,2001,FU002B,44
NARR,2001,FU002F,2
NARR,2001,NA044A,1
NARR,2001,NA156A,3
NARR,2001,NA158A,11
NARR,2001,NA167A,38
NARR,2001,NE9999,1
NARR,2001,PE002A,7
NARR,2001,PI018A,2
NARR,2001,PI022B,2
NARR,2001,PI9999,1
NARR,2001,TA001A,43
NARR,2001,TA003A,59
NARR,2001,TA003B,5
NARR,2001,TA004A,55
NARR,2002,AC022A,2
NARR,2002,BR001A,2
NARR,2002,BR006A,17
NARR,2002,CM010A,3
NARR,2002,CM017A,1
NARR,2002,EU009A,4
NARR,2002,EU011A,15
NARR,2002,EU014A,7
NARR,2002,EU015A,1
NARR,2002,EU047A,117
NARR,2002,EU048A,26
NARR,2002,EU056A,1
NARR,2002,FR9991,3
NARR,2002,FU002B,50
NARR,2002,FU002F,4
NARR,2002,ME019A,2
NARR,2002,NA006A,3
NARR,2002,NA156A,18
NARR,2002,NA158A,5
NARR,2002,NA167A,42
NARR,2002,PE002A,9
NARR,2002,PI018A,2
NARR,2002,PI023A,4
NARR,2002,SE001A,1
